Month,Year,Crime_Category,Subcategory,Cases,Source_File,Page_Number,Table_Number
November,2024,SC/ST POA Act,SC/ST POA Act,149,crime_16.pdf,13,1
November,2024,Cyber Crimes,Cyber Crimes,1608,crime_16.pdf,15,1
November,2024,Economic Offences,Economic Offences,503,crime_16.pdf,16,1
November,2024,MMDR & KMMCR,MMDR Act,9,crime_16.pdf,17,1
November,2024,MMDR & KMMCR,KMMC Rules,1,crime_16.pdf,17,1
November,2024,Motor Vehicles Theft,Motor Vehicles Theft Cases,777,crime_16.pdf,18,1
November,2024,NDPS Cases,NDPS Cases,424,crime_16.pdf,19,1
November,2024,Murder,Murder for gain,4,crime_28.pdf,3,1
November,2024,Murder,Other Murders,98,crime_28.pdf,3,1
November,2024,Murder,Total Murder,102,crime_28.pdf,3,1
November,2024,Dacoity,Dacoity Cases,9,crime_28.pdf,4,1
November,2024,Robbery,Chain Snatching,40,crime_28.pdf,5,1
November,2024,Robbery,Robbery (Except Chain Snatching),44,crime_28.pdf,5,1
November,2024,Robbery,Total Robbery,84,crime_28.pdf,5,1
November,2024,Burglary,Burglary Night,332,crime_28.pdf,6,1
November,2024,Burglary,Burglary Day,89,crime_28.pdf,6,1
November,2024,Burglary,Total,421,crime_28.pdf,6,1
November,2024,Theft,Reported,1665,crime_28.pdf,7,1
November,2024,Riots,Riots,219,crime_28.pdf,8,1
November,2024,Hurt,Cases of Hurt,1228,crime_28.pdf,9,1
November,2024,Special & Local Laws,Special & Local Laws,5620,crime_28.pdf,10,1
November,2024,Crime against Women,Rape,46,crime_28.pdf,11,1
November,2024,POCSO,POCSO,260,crime_28.pdf,12,1
November,2024,SC/ST POA Act,SC/ST POA Act,151,crime_28.pdf,13,1
November,2024,Cyber Crimes,Cyber Crimes,1568,crime_28.pdf,15,1
November,2024,Economic Offences,Economic Offences,506,crime_28.pdf,16,1
November,2024,Murder,Other Murders,103,crime_30.pdf,3,1
November,2024,Murder,Total Murder,107,crime_30.pdf,3,1
November,2024,Robbery,Robbery (Except Chain Snatching),42,crime_30.pdf,5,1
November,2024,Robbery,Total Robbery,82,crime_30.pdf,5,1
November,2024,Burglary,Burglary Night,334,crime_30.pdf,6,1
November,2024,Burglary,Burglary Day,91,crime_30.pdf,6,1
November,2024,Burglary,Total,425,crime_30.pdf,6,1
November,2024,Theft,Reported,1667,crime_30.pdf,7,1
November,2024,Hurt,Cases of Hurt,1230,crime_30.pdf,9,1
November,2024,Special & Local Laws,Special & Local Laws,5666,crime_30.pdf,10,1
November,2024,Crime against Women,Rape,45,crime_30.pdf,11,1
November,2024,POCSO,POCSO,296,crime_30.pdf,12,1
November,2024,SC/ST POA Act,SC/ST POA Act,154,crime_30.pdf,13,1
November,2024,Cyber Crimes,Cyber Crimes,1569,crime_30.pdf,15,1
November,2024,Economic Offences,Economic Offences,505,crime_30.pdf,16,1
November,2024,Motor Vehicles Theft,Motor Vehicles Theft Cases,778,crime_30.pdf,18,1
December,2024,Murder,Murder for gain,8,crime_17.pdf,3,1
December,2024,Murder,Other Murders,87,crime_17.pdf,3,1
December,2024,Murder,Total Murder,95,crime_17.pdf,3,1
December,2024,Dacoity,Dacoity Cases,10,crime_17.pdf,4,1
December,2024,Robbery,Chain Snatching,40,crime_17.pdf,5,1
December,2024,Robbery,Robbery (Except Chain Snatching),51,crime_17.pdf,5,1
December,2024,Robbery,Total Robbery,91,crime_17.pdf,5,1
December,2024,Burglary,Burglary Night,338,crime_17.pdf,6,1
December,2024,Burglary,Burglary Day,94,crime_17.pdf,6,1
December,2024,Burglary,Total,432,crime_17.pdf,6,1
December,2024,Theft,Reported,1889,crime_17.pdf,7,1
December,2024,Riots,Riots,253,crime_17.pdf,8,1
December,2024,Hurt,Cases of Hurt,1327,crime_17.pdf,9,1
December,2024,Special & Local Laws,Special & Local Laws,6363,crime_17.pdf,10,1
December,2024,Crime against Women,Rape,55,crime_17.pdf,11,1
December,2024,Crime against Women,Dowry Death,6,crime_17.pdf,11,1
December,2024,POCSO,POCSO,346,crime_17.pdf,12,1
December,2024,SC/ST POA Act,SC/ST POA Act,165,crime_17.pdf,13,1
December,2024,Cyber Crimes,Cyber Crimes,1525,crime_17.pdf,15,1
December,2024,Economic Offences,Economic Offences,611,crime_17.pdf,16,1
December,2024,MMDR & KMMCR,MMDR Act,5,crime_17.pdf,17,1
December,2024,MMDR & KMMCR,KMMC Rules,2,crime_17.pdf,17,1
December,2024,Motor Vehicles Theft,Motor Vehicles Theft Cases,922,crime_17.pdf,18,1
December,2024,NDPS Cases,NDPS Cases,651,crime_17.pdf,19,1
December,2024,Murder,Murder for gain,7,crime_30.pdf,3,1
December,2024,Murder,Other Murders,88,crime_30.pdf,3,1
December,2024,Dacoity,Dacoity Cases,12,crime_30.pdf,4,1
December,2024,Robbery,Robbery (Except Chain Snatching),56,crime_30.pdf,5,1
December,2024,Robbery,Total Robbery,96,crime_30.pdf,5,1
December,2024,Burglary,Burglary Night,333,crime_30.pdf,6,1
December,2024,Burglary,Total,427,crime_30.pdf,6,1
December,2024,Theft,Reported,1890,crime_30.pdf,7,1
December,2024,Riots,Riots,246,crime_30.pdf,8,1
December,2024,Hurt,Cases of Hurt,1300,crime_30.pdf,9,1
December,2024,Special & Local Laws,Special & Local Laws,6274,crime_30.pdf,10,1
December,2024,Crime against Women,Rape,50,crime_30.pdf,11,1
December,2024,Crime against Women,Dowry Death,4,crime_30.pdf,11,1
December,2024,POCSO,POCSO,279,crime_30.pdf,12,1
December,2024,SC/ST POA Act,SC/ST POA Act,169,crime_30.pdf,13,1
December,2024,Cyber Crimes,Cyber Crimes,1492,crime_30.pdf,15,1
December,2024,Economic Offences,Economic Offences,616,crime_30.pdf,16,1
December,2024,MMDR & KMMCR,MMDR Act,6,crime_30.pdf,17,1
December,2024,MMDR & KMMCR,KMMC Rules,1,crime_30.pdf,17,1
December,2024,Motor Vehicles Theft,Motor Vehicles Theft Cases,923,crime_30.pdf,18,1
December,2024,Murder,Total Murder,94,crime_6.pdf,3,1
December,2024,Robbery,Chain Snatching,39,crime_6.pdf,5,1
December,2024,Robbery,Robbery (Except Chain Snatching),53,crime_6.pdf,5,1
December,2024,Robbery,Total Robbery,92,crime_6.pdf,5,1
December,2024,Burglary,Burglary Night,336,crime_6.pdf,6,1
December,2024,Burglary,Total,430,crime_6.pdf,6,1
December,2024,Theft,Reported,1891,crime_6.pdf,7,1
December,2024,Riots,Riots,247,crime_6.pdf,8,1
December,2024,Special & Local Laws,Special & Local Laws,6333,crime_6.pdf,10,1
December,2024,Crime against Women,Rape,58,crime_6.pdf,11,1
December,2024,POCSO,POCSO,319,crime_6.pdf,12,1
December,2024,SC/ST POA Act,SC/ST POA Act,172,crime_6.pdf,13,1
December,2024,Cyber Crimes,Cyber Crimes,1520,crime_6.pdf,15,1
December,2024,Economic Offences,Economic Offences,615,crime_6.pdf,16,1
December,2024,Motor Vehicles Theft,Motor Vehicles Theft Cases,926,crime_6.pdf,18,1
January,2024.0,Security Cases,Security Cases,1690,crime_18.pdf,14,1
January,2024.0,Security Cases,Total,3640,crime_18.pdf,14,1
January,2024.0,Security Cases,Security Cases,1721,crime_19.pdf,14,1
January,2024.0,Security Cases,Total,3747,crime_19.pdf,14,1
January,2024.0,Security Cases,Security Cases,1724,crime_6.pdf,14,1
January,2024.0,Security Cases,Total,3751,crime_6.pdf,14,1
February,2024.0,Security Cases,Security Cases,8494,crime_19.pdf,14,1
February,2024.0,Security Cases,Total,14391,crime_19.pdf,14,1
February,2024.0,Security Cases,Security Cases,8557,crime_20.pdf,14,1
February,2024.0,Security Cases,Total,14455,crime_20.pdf,14,1
February,2024.0,Security Cases,Security Cases,8574,crime_7.pdf,14,1
February,2024.0,Security Cases,Total,14414,crime_7.pdf,14,1
March,2024.0,Security Cases,Security Cases,9658,crime_20.pdf,14,1
March,2024.0,Security Cases,Total,14271,crime_20.pdf,14,1
March,2024.0,Security Cases,Security Cases,9666,crime_21.pdf,14,1
March,2024.0,Security Cases,Total,14285,crime_21.pdf,14,1
March,2024.0,Security Cases,Security Cases,9676,crime_8.pdf,14,1
March,2024.0,Security Cases,Total,14299,crime_8.pdf,14,1
April,2024.0,Security Cases,Security Cases,2793,crime_21.pdf,14,1
April,2024.0,Security Cases,Total,4692,crime_21.pdf,14,1
April,2024.0,Security Cases,Security Cases,2798,crime_22.pdf,14,1
April,2024.0,Security Cases,Total,4700,crime_22.pdf,14,1
April,2024.0,Security Cases,Security Cases,2803,crime_9.pdf,14,1
April,2024.0,Security Cases,Total,4707,crime_9.pdf,14,1
May,2024.0,Security Cases,Security Cases,1654,crime_10.pdf,14,1
May,2024.0,Security Cases,Total,2209,crime_10.pdf,14,1
May,2024.0,Security Cases,Security Cases,1621,crime_22.pdf,14,1
May,2024.0,Security Cases,Total,2169,crime_22.pdf,14,1
May,2024.0,Security Cases,Security Cases,1649,crime_23.pdf,14,1
May,2024.0,Security Cases,Total,2203,crime_23.pdf,14,1
June,2024.0,Security Cases,Security Cases,2661,crime_11.pdf,14,1
June,2024.0,Security Cases,Total,3287,crime_11.pdf,14,1
June,2024.0,Security Cases,Security Cases,2599,crime_23.pdf,14,1
June,2024.0,Security Cases,Total,3218,crime_23.pdf,14,1
June,2024.0,Security Cases,Security Cases,2619,crime_24.pdf,14,1
June,2024.0,Security Cases,Total,3243,crime_24.pdf,14,1
July,2024.0,Security Cases,Security Cases,1337,crime_12.pdf,14,1
July,2024.0,Security Cases,Total,2165,crime_12.pdf,14,1
July,2024.0,Security Cases,Security Cases,221,crime_24.pdf,14,1
July,2024.0,Security Cases,Total,334,crime_24.pdf,14,1
July,2024.0,Security Cases,Security Cases,222,crime_25.pdf,14,1
July,2024.0,Security Cases,Total,335,crime_25.pdf,14,1
August,2024.0,Security Cases,Security Cases,1665,crime_13.pdf,14,1
August,2024.0,Security Cases,Total,2421,crime_13.pdf,14,1
August,2024.0,Security Cases,Security Cases,1940,crime_25.pdf,14,1
August,2024.0,Security Cases,Total,2491,crime_25.pdf,14,1
September,2024.0,Security Cases,Security Cases,1875,crime_14.pdf,14,1
September,2024.0,Security Cases,Total,2682,crime_14.pdf,14,1
September,2024.0,Security Cases,Security Cases,1797,crime_26.pdf,14,1
September,2024.0,Security Cases,Total,2155,crime_26.pdf,14,1
October,2024.0,Security Cases,Security Cases,1338,crime_15.pdf,14,1
October,2024.0,Security Cases,Total,2523,crime_15.pdf,14,1
October,2024.0,Security Cases,Security Cases,1310,crime_27.pdf,14,1
October,2024.0,Security Cases,Total,2447,crime_27.pdf,14,1
November,2024.0,Security Cases,Security Cases,1074,crime_16.pdf,14,1
November,2024.0,Security Cases,Total,1914,crime_16.pdf,14,1
November,2024.0,Security Cases,Security Cases,1057,crime_28.pdf,14,1
November,2024.0,Security Cases,Total,1875,crime_28.pdf,14,1
December,2024.0,Security Cases,Security Cases,1200,crime_17.pdf,14,1
December,2024.0,Security Cases,Total,1949,crime_17.pdf,14,1
December,2024.0,Security Cases,Security Cases,1195,crime_30.pdf,14,1
December,2024.0,Security Cases,Total,1933,crime_30.pdf,14,1
December,2024.0,Security Cases,Security Cases,1199,crime_6.pdf,14,1
January,2025,Murder,Murder for gain,4,crime_1.pdf,3,1
January,2025,Murder,Other Murders,95,crime_1.pdf,3,1
January,2025,Murder,Total Murder,99,crime_1.pdf,3,1
January,2025,Dacoity,Dacoity Cases,19,crime_1.pdf,4,1
January,2025,Robbery,Chain Snatching,44,crime_1.pdf,5,1
January,2025,Robbery,Robbery (Except Chain Snatching),45,crime_1.pdf,5,1
January,2025,Robbery,Total Robbery,89,crime_1.pdf,5,1
January,2025,Burglary,Burglary Night,316,crime_1.pdf,6,1
January,2025,Burglary,Burglary Day,95,crime_1.pdf,6,1
January,2025,Burglary,Total,411,crime_1.pdf,6,1
January,2025,Theft,Reported,1835,crime_1.pdf,7,1
January,2025,Riots,Riots,254,crime_1.pdf,8,1
January,2025,Hurt,Cases of Hurt,1327,crime_1.pdf,9,1
January,2025,Special & Local Laws,Special & Local Laws,4629,crime_1.pdf,10,1
January,2025,Crime against Women,Rape,57,crime_1.pdf,11,1
January,2025,Crime against Women,Dowry Death,12,crime_1.pdf,11,1
January,2025,POCSO,POCSO,374,crime_1.pdf,12,1
January,2025,SC/ST POA Act,SC/ST POA Act,173,crime_1.pdf,13,1
January,2025,Cyber Crimes,Cyber Crimes,1407,crime_1.pdf,15,1
January,2025,Economic Offences,Economic Offences,572,crime_1.pdf,16,1
January,2025,MMDR & KMMCR,MMDR Act,3,crime_1.pdf,17,1
January,2025,MMDR & KMMCR,KMMC Rules,1,crime_1.pdf,17,1
January,2025,Motor Vehicles Theft,Motor Vehicles Theft Cases,900,crime_1.pdf,18,1
January,2025,NDPS Cases,NDPS Cases,428,crime_1.pdf,19,1
January,2025,Murder,Other Murders,94,crime_6.pdf,3,1
January,2025,Murder,Total Murder,98,crime_6.pdf,3,1
January,2025,Dacoity,Dacoity Cases,13,crime_6.pdf,4,1
January,2025,Robbery,Chain Snatching,42,crime_6.pdf,5,1
January,2025,Robbery,Robbery (Except Chain Snatching),56,crime_6.pdf,5,1
January,2025,Robbery,Total Robbery,98,crime_6.pdf,5,1
January,2025,Burglary,Burglary Day,94,crime_6.pdf,6,1
January,2025,Burglary,Total,410,crime_6.pdf,6,1
January,2025,Theft,Reported,1837,crime_6.pdf,7,1
January,2025,Riots,Riots,260,crime_6.pdf,8,1
January,2025,Hurt,Cases of Hurt,1314,crime_6.pdf,9,1
January,2025,Special & Local Laws,Special & Local Laws,4534,crime_6.pdf,10,1
January,2025,Crime against Women,Rape,65,crime_6.pdf,11,1
January,2025,Crime against Women,Dowry Death,11,crime_6.pdf,11,1
January,2025,POCSO,POCSO,304,crime_6.pdf,12,1
January,2025,SC/ST POA Act,SC/ST POA Act,172,crime_6.pdf,13,1
January,2025,Cyber Crimes,Cyber Crimes,1401,crime_6.pdf,15,1
January,2025,Economic Offences,Economic Offences,571,crime_6.pdf,16,1
January,2025,MMDR & KMMCR,MMDR Act,5,crime_6.pdf,17,1
January,2025,MMDR & KMMCR,KMMC Rules,0,crime_6.pdf,17,1
January,2025,Murder,Other Murders,97,crime_7.pdf,3,1
January,2025,Murder,Total Murder,101,crime_7.pdf,3,1
January,2025,Robbery,Chain Snatching,43,crime_7.pdf,5,1
January,2025,Robbery,Robbery (Except Chain Snatching),54,crime_7.pdf,5,1
January,2025,Robbery,Total Robbery,97,crime_7.pdf,5,1
January,2025,Burglary,Burglary Night,315,crime_7.pdf,6,1
January,2025,Burglary,Total,489,crime_7.pdf,6,1
January,2025,Riots,Riots,263,crime_7.pdf,8,1
January,2025,Hurt,Cases of Hurt,1306,crime_7.pdf,9,1
January,2025,Special & Local Laws,Special & Local Laws,4596,crime_7.pdf,10,1
January,2025,POCSO,POCSO,348,crime_7.pdf,12,1
January,2025,SC/ST POA Act,SC/ST POA Act,178,crime_7.pdf,13,1
January,2025,MMDR & KMMCR,MMDR Act,4,crime_7.pdf,17,1
January,2025,Motor Vehicles Theft,Motor Vehicles Theft Cases,902,crime_7.pdf,18,1
February,2025,Murder,Murder for gain,3,crime_2.pdf,3,1
February,2025,Murder,Other Murders,99,crime_2.pdf,3,1
February,2025,Murder,Total Murder,102,crime_2.pdf,3,1
February,2025,Dacoity,Dacoity Cases,9,crime_2.pdf,4,1
February,2025,Robbery,Chain Snatching,37,crime_2.pdf,5,1
February,2025,Robbery,Robbery (Except Chain Snatching),43,crime_2.pdf,5,1
February,2025,Robbery,Total Robbery,80,crime_2.pdf,5,1
February,2025,Burglary,Burglary Night,316,crime_2.pdf,6,1
February,2025,Burglary,Burglary Day,72,crime_2.pdf,6,1
February,2025,Burglary,Total,388,crime_2.pdf,6,1
February,2025,Theft,Reported,1636,crime_2.pdf,7,1
February,2025,Riots,Riots,273,crime_2.pdf,8,1
February,2025,Hurt,Cases of Hurt,1217,crime_2.pdf,9,1
February,2025,Special & Local Laws,Special & Local Laws,4308,crime_2.pdf,10,1
February,2025,Crime against Women,Rape,60,crime_2.pdf,11,1
February,2025,Crime against Women,Dowry Death,9,crime_2.pdf,11,1
February,2025,POCSO,POCSO,348,crime_2.pdf,12,1
February,2025,SC/ST POA Act,SC/ST POA Act,185,crime_2.pdf,13,1
February,2025,Cyber Crimes,Cyber Crimes,1181,crime_2.pdf,15,1
February,2025,Economic Offences,Economic Offences,510,crime_2.pdf,16,1
February,2025,MMDR & KMMCR,MMDR Act,4,crime_2.pdf,17,1
February,2025,MMDR & KMMCR,KMMC Rules,3,crime_2.pdf,17,1
February,2025,Motor Vehicles Theft,Motor Vehicles Theft Cases,739,crime_2.pdf,18,1
February,2025,NDPS Cases,NDPS Cases,416,crime_2.pdf,19,1
February,2025,Murder,Other Murders,98,crime_7.pdf,3,1
February,2025,Murder,Total Murder,101,crime_7.pdf,3,1
February,2025,Dacoity,Dacoity Cases,11,crime_7.pdf,4,1
February,2025,Robbery,Chain Snatching,33,crime_7.pdf,5,1
February,2025,Robbery,Robbery (Except Chain Snatching),46,crime_7.pdf,5,1
February,2025,Robbery,Total Robbery,79,crime_7.pdf,5,1
February,2025,Burglary,Burglary Night,312,crime_7.pdf,6,1
February,2025,Burglary,Burglary Day,73,crime_7.pdf,6,1
February,2025,Burglary,Total,385,crime_7.pdf,6,1
February,2025,Theft,Reported,1644,crime_7.pdf,7,1
February,2025,Riots,Riots,271,crime_7.pdf,8,1
February,2025,Hurt,Cases of Hurt,1202,crime_7.pdf,9,1
February,2025,Special & Local Laws,Special & Local Laws,4188,crime_7.pdf,10,1
February,2025,Crime against Women,Rape,77,crime_7.pdf,11,1
February,2025,POCSO,POCSO,264,crime_7.pdf,12,1
February,2025,SC/ST POA Act,SC/ST POA Act,183,crime_7.pdf,13,1
February,2025,Cyber Crimes,Cyber Crimes,1173,crime_7.pdf,15,1
February,2025,Economic Offences,Economic Offences,517,crime_7.pdf,16,1
February,2025,Motor Vehicles Theft,Motor Vehicles Theft Cases,738,crime_7.pdf,18,1
February,2025,NDPS Cases,NDPS Cases,415,crime_7.pdf,19,1
February,2025,Murder,Other Murders,100,crime_8.pdf,3,1
February,2025,Murder,Total Murder,103,crime_8.pdf,3,1
February,2025,Burglary,Burglary Night,313,crime_8.pdf,6,1
February,2025,Burglary,Total,386,crime_8.pdf,6,1
February,2025,Theft,Reported,1612,crime_8.pdf,7,1
February,2025,Riots,Riots,277,crime_8.pdf,8,1
February,2025,Hurt,Cases of Hurt,1186,crime_8.pdf,9,1
February,2025,Special & Local Laws,Special & Local Laws,4248,crime_8.pdf,10,1
February,2025,POCSO,POCSO,306,crime_8.pdf,12,1
February,2025,SC/ST POA Act,SC/ST POA Act,188,crime_8.pdf,13,1
February,2025,Cyber Crimes,Cyber Crimes,1174,crime_8.pdf,15,1
February,2025,Economic Offences,Economic Offences,514,crime_8.pdf,16,1
February,2025,Motor Vehicles Theft,Motor Vehicles Theft Cases,740,crime_8.pdf,18,1
March,2025,Murder,Murder for gain,3,crime_3.pdf,3,1
March,2025,Murder,Other Murders,97,crime_3.pdf,3,1
March,2025,Murder,Total Murder,100,crime_3.pdf,3,1
March,2025,Dacoity,Dacoity Cases,14,crime_3.pdf,4,1
March,2025,Robbery,Chain Snatching,36,crime_3.pdf,5,1
March,2025,Robbery,Robbery (Except Chain Snatching),46,crime_3.pdf,5,1
March,2025,Robbery,Total Robbery,82,crime_3.pdf,5,1
March,2025,Burglary,Burglary Night,292,crime_3.pdf,6,1
March,2025,Burglary,Burglary Day,81,crime_3.pdf,6,1
March,2025,Burglary,Total,373,crime_3.pdf,6,1
March,2025,Theft,Reported,1819,crime_3.pdf,7,1
March,2025,Riots,Riots,298,crime_3.pdf,8,1
March,2025,Hurt,Cases of Hurt,1594,crime_3.pdf,9,1
March,2025,Special & Local Laws,Special & Local Laws,6109,crime_3.pdf,10,1
March,2025,Crime against Women,Rape,59,crime_3.pdf,11,1
March,2025,Crime against Women,Dowry Death,7,crime_3.pdf,11,1
March,2025,POCSO,POCSO,400,crime_3.pdf,12,1
March,2025,SC/ST POA Act,SC/ST POA Act,205,crime_3.pdf,13,1
March,2025,Cyber Crimes,Cyber Crimes,1268,crime_3.pdf,15,1
March,2025,Economic Offences,Economic Offences,582,crime_3.pdf,16,1
March,2025,MMDR & KMMCR,MMDR Act,12,crime_3.pdf,17,1
March,2025,MMDR & KMMCR,KMMC Rules,1,crime_3.pdf,17,1
March,2025,Motor Vehicles Theft,Motor Vehicles Theft Cases,831,crime_3.pdf,18,1
March,2025,NDPS Cases,NDPS Cases,433,crime_3.pdf,19,1
March,2025,Murder,Murder for gain,2,crime_8.pdf,3,1
March,2025,Murder,Other Murders,98,crime_8.pdf,3,1
March,2025,Dacoity,Dacoity Cases,13,crime_8.pdf,4,1
March,2025,Robbery,Chain Snatching,40,crime_8.pdf,5,1
March,2025,Robbery,Robbery (Except Chain Snatching),53,crime_8.pdf,5,1
March,2025,Robbery,Total Robbery,93,crime_8.pdf,5,1
March,2025,Burglary,Burglary Night,289,crime_8.pdf,6,1
March,2025,Burglary,Total,370,crime_8.pdf,6,1
March,2025,Theft,Reported,1749,crime_8.pdf,7,1
March,2025,Riots,Riots,295,crime_8.pdf,8,1
March,2025,Hurt,Cases of Hurt,1582,crime_8.pdf,9,1
March,2025,Special & Local Laws,Special & Local Laws,5994,crime_8.pdf,10,1
March,2025,Crime against Women,Rape,96,crime_8.pdf,11,1
March,2025,Crime against Women,Dowry Death,10,crime_8.pdf,11,1
March,2025,POCSO,POCSO,332,crime_8.pdf,12,1
March,2025,SC/ST POA Act,SC/ST POA Act,195,crime_8.pdf,13,1
March,2025,Cyber Crimes,Cyber Crimes,1254,crime_8.pdf,15,1
March,2025,Economic Offences,Economic Offences,581,crime_8.pdf,16,1
March,2025,MMDR & KMMCR,MMDR Act,13,crime_8.pdf,17,1
March,2025,Murder,Murder for gain,4,crime_9.pdf,3,1
March,2025,Murder,Other Murders,99,crime_9.pdf,3,1
March,2025,Murder,Total Murder,103,crime_9.pdf,3,1
March,2025,Robbery,Chain Snatching,41,crime_9.pdf,5,1
March,2025,Robbery,Robbery (Except Chain Snatching),50,crime_9.pdf,5,1
March,2025,Robbery,Total Robbery,91,crime_9.pdf,5,1
March,2025,Burglary,Burglary Night,291,crime_9.pdf,6,1
March,2025,Burglary,Total,372,crime_9.pdf,6,1
March,2025,Theft,Reported,1816,crime_9.pdf,7,1
March,2025,Riots,Riots,294,crime_9.pdf,8,1
March,2025,Hurt,Cases of Hurt,1580,crime_9.pdf,9,1
March,2025,Special & Local Laws,Special & Local Laws,6043,crime_9.pdf,10,1
March,2025,Crime against Women,Dowry Death,9,crime_9.pdf,11,1
March,2025,POCSO,POCSO,368,crime_9.pdf,12,1
March,2025,SC/ST POA Act,SC/ST POA Act,202,crime_9.pdf,13,1
March,2025,Cyber Crimes,Cyber Crimes,1255,crime_9.pdf,15,1
March,2025,Motor Vehicles Theft,Motor Vehicles Theft Cases,832,crime_9.pdf,18,1
April,2025,Murder,Murder for gain,3,crime_10.pdf,3,1
April,2025,Murder,Other Murders,117,crime_10.pdf,3,1
April,2025,Murder,Total Murder,120,crime_10.pdf,3,1
April,2025,Dacoity,Dacoity Cases,8,crime_10.pdf,4,1
April,2025,Robbery,Chain Snatching,39,crime_10.pdf,5,1
April,2025,Robbery,Robbery (Except Chain Snatching),44,crime_10.pdf,5,1
April,2025,Robbery,Total Robbery,83,crime_10.pdf,5,1
April,2025,Burglary,Burglary Night,317,crime_10.pdf,6,1
April,2025,Burglary,Burglary Day,91,crime_10.pdf,6,1
April,2025,Burglary,Total,408,crime_10.pdf,6,1
April,2025,Theft,Reported,1784,crime_10.pdf,7,1
April,2025,Riots,Riots,295,crime_10.pdf,8,1
April,2025,Hurt,Cases of Hurt,1528,crime_10.pdf,9,1
April,2025,Special & Local Laws,Special & Local Laws,5130,crime_10.pdf,10,1
April,2025,Crime against Women,Rape,79,crime_10.pdf,11,1
April,2025,Crime against Women,Dowry Death,16,crime_10.pdf,11,1
April,2025,POCSO,POCSO,349,crime_10.pdf,12,1
April,2025,SC/ST POA Act,SC/ST POA Act,192,crime_10.pdf,13,1
April,2025,Cyber Crimes,Cyber Crimes,1007,crime_10.pdf,15,1
April,2025,Economic Offences,Economic Offences,509,crime_10.pdf,16,1
April,2025,MMDR & KMMCR,MMDR Act,0,crime_10.pdf,17,1
April,2025,MMDR & KMMCR,KMMC Rules,0,crime_10.pdf,17,1
April,2025,Motor Vehicles Theft,Motor Vehicles Theft Cases,815,crime_10.pdf,18,1
April,2025,NDPS Cases,NDPS Cases,517,crime_10.pdf,19,1
April,2025,Dacoity,Dacoity Cases,10,crime_4.pdf,4,1
April,2025,Robbery,Chain Snatching,41,crime_4.pdf,5,1
April,2025,Robbery,Robbery (Except Chain Snatching),39,crime_4.pdf,5,1
April,2025,Robbery,Total Robbery,80,crime_4.pdf,5,1
April,2025,Burglary,Burglary Night,320,crime_4.pdf,6,1
April,2025,Burglary,Burglary Day,96,crime_4.pdf,6,1
April,2025,Burglary,Total,416,crime_4.pdf,6,1
April,2025,Theft,Reported,1769,crime_4.pdf,7,1
April,2025,Riots,Riots,302,crime_4.pdf,8,1
April,2025,Hurt,Cases of Hurt,1548,crime_4.pdf,9,1
April,2025,Special & Local Laws,Special & Local Laws,5188,crime_4.pdf,10,1
April,2025,Crime against Women,Rape,56,crime_4.pdf,11,1
April,2025,POCSO,POCSO,382,crime_4.pdf,12,1
April,2025,SC/ST POA Act,SC/ST POA Act,189,crime_4.pdf,13,1
April,2025,Cyber Crimes,Cyber Crimes,1008,crime_4.pdf,15,1
April,2025,Economic Offences,Economic Offences,507,crime_4.pdf,16,1
April,2025,MMDR & KMMCR,MMDR Act,7,crime_4.pdf,17,1
April,2025,Motor Vehicles Theft,Motor Vehicles Theft Cases,813,crime_4.pdf,18,1
April,2025,Murder,Other Murders,118,crime_9.pdf,3,1
April,2025,Murder,Total Murder,121,crime_9.pdf,3,1
April,2025,Robbery,Chain Snatching,38,crime_9.pdf,5,1
April,2025,Robbery,Robbery (Except Chain Snatching),46,crime_9.pdf,5,1
April,2025,Robbery,Total Robbery,84,crime_9.pdf,5,1
April,2025,Burglary,Burglary Night,313,crime_9.pdf,6,1
April,2025,Burglary,Total,404,crime_9.pdf,6,1
April,2025,Theft,Reported,1782,crime_9.pdf,7,1
April,2025,Special & Local Laws,Special & Local Laws,5082,crime_9.pdf,10,1
April,2025,Crime against Women,Dowry Death,15,crime_9.pdf,11,1
April,2025,POCSO,POCSO,309,crime_9.pdf,12,1
April,2025,SC/ST POA Act,SC/ST POA Act,186,crime_9.pdf,13,1
April,2025,Cyber Crimes,Cyber Crimes,1005,crime_9.pdf,15,1
April,2025,MMDR & KMMCR,MMDR Act,12,crime_9.pdf,17,1
May,2025,Murder,Murder for gain,4,crime_10.pdf,3,1
May,2025,Murder,Other Murders,101,crime_10.pdf,3,1
May,2025,Murder,Total Murder,105,crime_10.pdf,3,1
May,2025,Dacoity,Dacoity Cases,6,crime_10.pdf,4,1
May,2025,Robbery,Chain Snatching,38,crime_10.pdf,5,1
May,2025,Robbery,Robbery (Except Chain Snatching),47,crime_10.pdf,5,1
May,2025,Robbery,Total Robbery,85,crime_10.pdf,5,1
May,2025,Burglary,Burglary Night,331,crime_10.pdf,6,1
May,2025,Burglary,Burglary Day,87,crime_10.pdf,6,1
May,2025,Burglary,Total,418,crime_10.pdf,6,1
May,2025,Theft,Reported,1729,crime_10.pdf,7,1
May,2025,Riots,Riots,293,crime_10.pdf,8,1
May,2025,Hurt,Cases of Hurt,1394,crime_10.pdf,9,1
May,2025,Special & Local Laws,Special & Local Laws,5350,crime_10.pdf,10,1
May,2025,Crime against Women,Rape,92,crime_10.pdf,11,1
